searched_key_word,brand,title,find_dim,find_dim_from_content,guess_dimensions,guess_dim_from_comment,image_path
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2037868/377545052/25223290-1713618106157.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2018925/2024907/377545052/15245920-1675877255994.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2032883/377545052/6385227-1726415926239.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2032883/377545052/6385227-1726415926779.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2027898/377545052/104706464-1718036060366.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2024907/377545052/93756736-1738850792129.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2026901/2032883/377545052/54026011-1726348242615.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2028895/377545052/25192826-1694521844236.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2025904/2042853/377545052/28121514-1724581570844.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2045844/377545052/53220545-1716883452710.jpeg
