searched_key_word,brand,title,find_dim,find_dim_from_content,guess_dimensions,guess_dim_from_comment,image_path
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2030889/744812379/88633437-1702552741304.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2043850/744812379/65940753-1719428979673.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2043850/744812379/65940753-1719428980344.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2026901/744812379/40775038-1694348262841.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2043850/744812379/65940753-1719428980223.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2034877/744812379/78682014-1692388089599.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2037868/744812379/25548433-1713603412665.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2037868/744812379/25548433-1713603412075.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2047838/744812379/7382091-1698731753297.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2045844/744812379/74551485-1693298127344.jpeg
